age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,name,id,age_group,is_new_customer,has_success_before,contact_month,campaign_efficiency
51,1,1,7,1,2,0,1,6,1,71,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Brown,MFAAT695,46-60,1,0,telephone_may,0.0
51,1,1,7,1,0,0,1,6,1,243,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Brown,2E5KG6TJ,46-60,1,0,telephone_may,0.0
43,9,2,5,0,2,0,1,6,1,186,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Brown,K5LB4ZB3,36-45,1,0,telephone_may,0.0
59,7,1,3,0,0,0,1,6,1,579,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Garcia,X3L2UVJA,46-60,1,0,telephone_may,0.0
24,4,2,6,0,2,0,1,6,1,165,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Williams,3S6293KQ,18-25,1,0,telephone_may,0.0
37,1,2,2,1,2,2,1,6,1,163,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,David Williams,DR6GZRZD,36-45,1,0,telephone_may,0.0
40,1,1,2,1,0,0,1,6,1,46,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Williams,XU9NGU4P,36-45,1,0,telephone_may,0.0
42,1,1,2,1,0,0,1,6,1,559,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Johnson,4U8V4I86,36-45,1,0,telephone_may,0.0
39,7,0,3,1,0,0,1,6,1,2033,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Davis,6ZJDX287,36-45,1,0,telephone_may,0.0
37,2,1,1,0,0,0,1,6,1,85,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,David Smith,QPE0LEQH,36-45,1,0,telephone_may,0.0
38,7,1,3,0,2,2,1,6,1,506,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,David Williams,BIZNG7NN,36-45,1,0,telephone_may,0.0
56,0,0,7,1,0,0,1,6,1,114,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Garcia,QYIPP051,46-60,1,0,telephone_may,0.0
40,1,1,7,0,0,0,1,6,1,114,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Katie Hernandez,LJYBXQE9,36-45,1,0,telephone_may,0.0
54,4,0,6,0,2,0,1,6,1,843,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,David Davis,U06BF54Q,46-60,1,0,telephone_may,0.0
43,1,1,3,1,0,2,1,6,1,181,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Martinez,C9S43JD9,36-45,1,0,telephone_may,0.0
36,7,1,3,1,0,0,1,6,1,427,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,David Davis,EIM0BANR,36-45,1,0,telephone_may,0.0
45,9,1,6,0,2,2,1,6,1,292,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Johnson,BIXCPRJT,36-45,1,0,telephone_may,0.0
42,0,2,6,1,0,0,1,6,1,192,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Smith,DGKGDQEN,36-45,1,0,telephone_may,0.0
43,7,1,3,0,0,0,1,6,1,93,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Jones,PZ3E8NPM,36-45,1,0,telephone_may,0.0
46,4,1,2,0,0,0,1,6,1,128,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Martinez,1P7CXRGS,46-60,1,0,telephone_may,0.0
44,7,1,3,0,2,2,1,6,1,107,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Smith,2HFZ7E59,36-45,1,0,telephone_may,0.0
51,0,2,1,0,0,0,1,6,1,303,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Williams,474GKRPO,46-60,1,0,telephone_may,0.0
28,7,1,3,0,2,0,1,6,1,81,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Johnson,IBZMAR2L,26-35,1,0,telephone_may,0.0
37,1,1,2,0,0,0,1,6,1,270,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Brown,NVOWLX00,36-45,1,0,telephone_may,0.0
34,9,1,3,0,0,0,1,6,1,228,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,David Brown,QWKIG8CM,26-35,1,0,telephone_may,0.0
46,1,1,1,1,2,0,1,6,1,240,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Jones,5D75T1YK,46-60,1,0,telephone_may,0.0
42,1,1,2,0,2,2,1,6,1,673,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,yes,Laura Williams,4WISYLDA,36-45,1,0,telephone_may,0.0
36,0,1,6,0,2,0,1,6,1,233,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Davis,8NMEFYMJ,36-45,1,0,telephone_may,0.0
54,1,1,0,1,0,0,1,6,1,102,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Martinez,0YR9A3AN,46-60,1,0,telephone_may,0.0
57,4,1,6,0,0,0,1,6,1,461,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Miller,5JOJSNSX,46-60,1,0,telephone_may,0.0
51,9,1,1,1,0,0,1,6,1,250,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Garcia,5BNQRVX2,46-60,1,0,telephone_may,0.0
54,5,1,3,1,0,0,1,6,1,130,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Hernandez,5XIVTJ5R,46-60,1,0,telephone_may,0.0
49,1,1,0,1,0,0,1,6,1,252,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Smith,FBUCNCBY,46-60,1,0,telephone_may,0.0
34,0,1,6,0,2,0,1,6,1,138,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Johnson,W5CJHC9U,26-35,1,0,telephone_may,0.0
41,9,1,5,0,0,0,1,6,1,412,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Davis,NE1V7ONJ,36-45,1,0,telephone_may,0.0
38,1,2,2,0,2,0,1,6,1,179,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Garcia,6FCQ2U0Q,36-45,1,0,telephone_may,0.0
45,4,0,6,0,0,0,1,6,1,19,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Martinez,058085NU,36-45,1,0,telephone_may,0.0
42,9,1,6,0,0,0,1,6,1,228,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Miller,3P77X5JA,36-45,1,0,telephone_may,0.0
34,1,2,2,1,2,0,1,6,1,55,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Jones,1IZRMWZY,26-35,1,0,telephone_may,0.0
48,1,1,0,0,2,0,1,6,1,717,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Smith,RHWYWHJC,46-60,1,0,telephone_may,0.0
37,0,1,3,1,2,0,1,6,1,313,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Williams,SJGIA0PB,36-45,1,0,telephone_may,0.0
34,1,2,2,1,0,0,1,6,1,289,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Williams,FVLKEX5M,26-35,1,0,telephone_may,0.0
40,0,1,2,1,2,0,1,6,1,683,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Williams,FVID4TUG,36-45,1,0,telephone_may,0.0
43,1,1,1,0,2,0,1,6,1,1077,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Smith,DP7BQWDZ,36-45,1,0,telephone_may,0.0
33,7,1,3,0,0,0,1,6,1,146,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Smith,7O43ALB9,26-35,1,0,telephone_may,0.0
32,7,2,1,0,0,0,1,6,1,167,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Smith,AV3RH5RE,26-35,1,0,telephone_may,0.0
39,1,1,3,0,2,0,1,6,1,356,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Smith,B0SWBFP2,36-45,1,0,telephone_may,0.0
43,0,1,7,0,0,0,1,6,1,277,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Martinez,MMN8825D,36-45,1,0,telephone_may,0.0
44,1,1,2,0,2,0,1,6,1,172,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Smith,UPVCF9OF,36-45,1,0,telephone_may,0.0
35,8,2,6,1,0,0,1,6,1,218,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Hernandez,5F2C6QA2,26-35,1,0,telephone_may,0.0
35,8,2,6,1,2,2,1,6,1,217,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Miller,0B9PHBCG,26-35,1,0,telephone_may,0.0
35,10,1,5,0,0,0,1,6,1,67,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Smith,3PFETINC,26-35,1,0,telephone_may,0.0
36,7,2,0,0,0,0,1,6,1,291,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Smith,UHU909UF,36-45,1,0,telephone_may,0.0
35,8,2,6,1,2,0,1,6,1,248,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Garcia,LX07D04T,26-35,1,0,telephone_may,0.0
36,8,2,2,0,2,0,1,6,1,256,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Jones,V4P0KEHW,36-45,1,0,telephone_may,0.0
55,3,0,6,0,0,0,1,6,1,286,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Smith,XNCQBHMO,46-60,1,0,telephone_may,0.0
59,0,1,6,0,0,0,1,6,1,477,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Martinez,ZDQUPMPY,46-60,1,0,telephone_may,0.0
57,5,1,7,1,0,0,1,6,1,611,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Williams,DRLJFORQ,46-60,1,0,telephone_may,0.0
39,1,1,5,1,2,0,1,6,1,471,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Miller,29TTQR94,36-45,1,0,telephone_may,0.0
39,3,1,0,1,2,0,1,6,1,381,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Katie Williams,YS7GQXRM,36-45,1,0,telephone_may,0.0
30,1,2,7,0,2,0,1,6,1,251,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Miller,2AXGRMTV,26-35,1,0,telephone_may,0.0
30,1,2,7,0,2,2,1,6,1,408,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Garcia,LNNU6VJN,26-35,1,0,telephone_may,0.0
50,3,1,0,1,0,0,1,6,1,287,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,David Garcia,H4FFC09D,46-60,1,0,telephone_may,0.0
40,7,1,3,0,0,0,1,6,1,322,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Brown,OO709S39,36-45,1,0,telephone_may,0.0
35,0,1,3,0,2,0,1,6,1,216,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Miller,EMY7QVIM,26-35,1,0,telephone_may,0.0
43,9,1,7,1,0,0,1,6,1,366,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Williams,ZFHLQGRO,36-45,1,0,telephone_may,0.0
36,7,2,1,1,2,0,1,6,1,210,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Martinez,AA23KJ3P,36-45,1,0,telephone_may,0.0
46,9,1,0,1,2,0,1,6,1,288,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Brown,BUIYN1Q8,46-60,1,0,telephone_may,0.0
40,9,1,2,0,0,0,1,6,1,168,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Katie Brown,NJ1XMLYR,36-45,1,0,telephone_may,0.0
58,5,1,6,0,0,0,1,6,1,132,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Katie Brown,2Q527II6,46-60,1,0,telephone_may,0.0
42,9,1,6,0,0,0,1,6,1,64,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,David Jones,TWAMWR52,36-45,1,0,telephone_may,0.0
35,0,2,6,0,0,0,1,6,1,209,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Brown,5SJ3ZRAT,26-35,1,0,telephone_may,0.0
43,5,1,0,1,0,0,1,6,1,410,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,David Hernandez,1PUAUH4K,36-45,1,0,telephone_may,0.0
45,1,1,0,0,2,2,1,6,1,177,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Garcia,VCMEAQKX,36-45,1,0,telephone_may,0.0
39,0,1,5,0,2,0,1,6,1,580,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Katie Johnson,083D2RFG,36-45,1,0,telephone_may,0.0
50,7,0,5,0,2,0,1,6,1,165,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Williams,7AXSNCDP,46-60,1,0,telephone_may,0.0
32,4,0,0,1,2,0,1,6,1,127,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Davis,NFPTFIN5,26-35,1,0,telephone_may,0.0
39,0,1,3,1,0,0,1,6,1,357,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Johnson,X3C446BP,36-45,1,0,telephone_may,0.0
52,6,1,6,1,0,0,1,6,1,175,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Smith,3TIPMX17,46-60,1,0,telephone_may,0.0
44,0,1,5,0,2,0,1,6,1,300,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Smith,AWZE1PMY,36-45,1,0,telephone_may,0.0
56,1,1,0,0,0,0,1,6,1,136,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Martinez,Z6GN15S5,46-60,1,0,telephone_may,0.0
48,0,1,3,0,0,0,1,6,1,125,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Miller,SVAB7NBH,46-60,1,0,telephone_may,0.0
33,7,1,3,1,0,2,1,6,1,189,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Smith,IK8KFIKM,26-35,1,0,telephone_may,0.0
43,4,1,6,1,0,2,1,6,1,213,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Katie Garcia,06ND1O4R,36-45,1,0,telephone_may,0.0
57,5,1,3,0,0,0,1,6,1,238,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Williams,2ERM28QN,46-60,1,0,telephone_may,0.0
36,9,2,5,0,0,0,1,6,1,124,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Brown,XOJ1QA2P,36-45,1,0,telephone_may,0.0
34,4,1,6,0,2,0,1,6,1,18,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Brown,Z46TBGNE,26-35,1,0,telephone_may,0.0
34,7,2,2,0,0,0,1,6,1,730,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Miller,QIHNGYZ7,26-35,1,0,telephone_may,0.0
30,9,1,6,1,0,0,1,6,1,40,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Williams,J6L1X76C,26-35,1,0,telephone_may,0.0
33,7,0,7,0,0,0,1,6,1,181,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Williams,IXIDZLG9,26-35,1,0,telephone_may,0.0
32,9,2,5,0,0,0,1,6,1,79,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,David Williams,KE0G3ZYW,26-35,1,0,telephone_may,0.0
36,9,2,3,0,2,0,1,6,1,142,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Davis,89F6P1YV,36-45,1,0,telephone_may,0.0
36,1,2,3,0,0,2,1,6,1,389,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Hernandez,HNHWPV6A,36-45,1,0,telephone_may,0.0
33,7,2,3,0,0,0,1,6,1,702,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Brown,6NCJUSVG,26-35,1,0,telephone_may,0.0
40,9,0,5,0,0,0,1,6,1,151,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Hernandez,GCH0OJ55,36-45,1,0,telephone_may,0.0
41,1,1,0,0,2,0,1,6,1,211,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,David Garcia,551XF68A,36-45,1,0,telephone_may,0.0
51,7,1,1,0,2,0,1,6,1,117,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Hernandez,ADMOVPUD,46-60,1,0,telephone_may,0.0
36,9,1,5,0,2,0,1,6,1,232,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Martinez,V3H3D5VQ,36-45,1,0,telephone_may,0.0
28,7,1,7,0,0,0,1,6,1,408,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Garcia,EI8LRRSA,26-35,1,0,telephone_may,0.0
53,7,1,3,0,2,2,1,6,1,370,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Brown,DDBK7D83,46-60,1,0,telephone_may,0.0
58,1,1,2,1,2,0,1,6,1,179,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Miller,J4O5K1MB,46-60,1,0,telephone_may,0.0
45,4,1,2,0,0,2,1,6,1,46,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Katie Martinez,XYX0U67I,36-45,1,0,telephone_may,0.0
43,9,1,7,0,2,0,1,6,1,200,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Williams,RCQT25VT,36-45,1,0,telephone_may,0.0
33,0,1,3,0,0,2,1,6,1,50,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Hernandez,UT3SDB7M,26-35,1,0,telephone_may,0.0
33,0,1,3,0,0,2,1,6,1,181,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Hernandez,UHS30VRN,26-35,1,0,telephone_may,0.0
27,1,2,1,0,1,1,1,6,1,119,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Hernandez,9OSMYZMM,26-35,1,0,telephone_may,0.0
42,9,1,3,0,0,0,1,6,1,361,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Brown,K2BW5MIS,36-45,1,0,telephone_may,0.0
43,0,0,2,0,0,0,1,6,1,73,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Miller,FL8GOOHM,36-45,1,0,telephone_may,0.0
42,0,1,6,0,0,0,1,6,1,67,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Brown,GSGHX1BQ,36-45,1,0,telephone_may,0.0
27,1,2,1,0,0,0,1,6,1,350,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Jones,LKEVOA1D,26-35,1,0,telephone_may,0.0
34,6,2,6,0,2,0,1,6,1,150,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Martinez,7TLU2QR7,26-35,1,0,telephone_may,0.0
31,8,2,6,1,0,0,1,6,1,332,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Martinez,J4CHCD38,26-35,1,0,telephone_may,0.0
54,4,0,6,0,0,0,1,6,1,611,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Miller,1HLOMUO3,46-60,1,0,telephone_may,0.0
40,6,1,0,1,0,0,1,6,1,58,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Davis,VWZKOSQL,36-45,1,0,telephone_may,0.0
52,10,1,3,1,2,0,1,6,1,151,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Williams,2PCR2VOI,46-60,1,0,telephone_may,0.0
47,4,0,6,0,0,0,1,6,1,89,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Garcia,Q2RLXS8C,46-60,1,0,telephone_may,0.0
49,3,1,2,1,0,0,1,6,1,152,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Martinez,8I9X4UQ0,46-60,1,0,telephone_may,0.0
32,0,2,3,0,0,0,1,6,1,611,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Smith,K960B8PE,26-35,1,0,telephone_may,0.0
49,3,2,3,1,2,2,1,6,1,110,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Katie Garcia,3J8MDNWC,46-60,1,0,telephone_may,0.0
50,1,1,2,1,0,0,1,6,1,463,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Garcia,2SD27CJY,46-60,1,0,telephone_may,0.0
34,7,1,3,0,0,0,1,6,1,962,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Smith,O3ILIJTP,26-35,1,0,telephone_may,0.0
55,1,1,0,1,0,0,1,6,1,102,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Alex Hernandez,IZNXV0LR,46-60,1,0,telephone_may,0.0
47,9,2,2,0,0,0,1,6,1,10,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Katie Johnson,1PNCGDUE,46-60,1,0,telephone_may,0.0
51,5,1,5,0,0,0,1,6,1,118,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Brown,J91X2CEN,46-60,1,0,telephone_may,0.0
47,1,1,1,0,0,0,1,6,1,92,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Garcia,C1N0FDQK,46-60,1,0,telephone_may,0.0
56,9,1,0,0,2,0,1,6,1,143,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Katie Smith,G0N9RXCT,46-60,1,0,telephone_may,0.0
53,0,1,2,0,0,0,1,6,1,189,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Jane Johnson,MOFOW7IX,46-60,1,0,telephone_may,0.0
36,1,1,2,0,2,0,1,6,1,75,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Miller,NKNQG5TA,36-45,1,0,telephone_may,0.0
42,1,0,2,0,2,0,1,6,1,189,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Davis,MM6NYI1V,36-45,1,0,telephone_may,0.0
44,1,0,1,0,0,0,1,6,1,55,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Brown,V8CKJ194,36-45,1,0,telephone_may,0.0
39,3,1,2,0,2,0,1,6,1,935,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,yes,Emily Williams,21RJKQYJ,36-45,1,0,telephone_may,0.0
37,0,2,3,0,2,2,1,6,1,56,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Johnson,KG97TPKD,36-45,1,0,telephone_may,0.0
60,1,1,7,1,2,0,1,6,1,5,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Williams,ZFGXH8LS,46-60,1,0,telephone_may,0.0
36,7,1,3,0,0,0,1,6,1,225,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Martinez,QSY6GSCG,36-45,1,0,telephone_may,0.0
42,4,0,6,0,2,0,1,6,1,125,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Hernandez,PD7DHDV8,36-45,1,0,telephone_may,0.0
31,0,1,3,0,2,2,1,6,1,286,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Garcia,UK9LFPQ2,26-35,1,0,telephone_may,0.0
53,9,0,5,1,0,2,1,6,1,206,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Smith,XOU6R7XW,46-60,1,0,telephone_may,0.0
45,1,1,0,0,2,0,1,6,1,164,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Jones,3Q95WITD,36-45,1,0,telephone_may,0.0
37,9,2,5,0,2,0,1,6,1,98,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Smith,DVX0LTCG,36-45,1,0,telephone_may,0.0
47,6,1,5,0,0,0,1,6,1,446,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Johnson,BXZCUFW8,46-60,1,0,telephone_may,0.0
49,1,0,3,0,0,2,1,6,1,742,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,David Jones,PM3M95C3,46-60,1,0,telephone_may,0.0
36,0,1,6,0,2,0,1,6,1,120,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Johnson,WDIEL1E4,36-45,1,0,telephone_may,0.0
35,7,0,3,0,0,0,1,6,1,122,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Johnson,MO76I4HX,26-35,1,0,telephone_may,0.0
38,11,1,7,1,0,0,1,6,1,362,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Williams,B9B4RUBZ,36-45,1,0,telephone_may,0.0
38,7,2,3,1,0,0,1,6,1,357,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Williams,VJ4LW27R,36-45,1,0,telephone_may,0.0
50,1,0,3,1,0,2,1,6,1,200,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Katie Johnson,83K9NRQR,46-60,1,0,telephone_may,0.0
59,5,1,5,1,0,0,1,6,1,107,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Emily Smith,X9V06UBA,46-60,1,0,telephone_may,0.0
43,11,1,7,0,2,0,1,6,1,267,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Sarah Jones,I23LWM8L,36-45,1,0,telephone_may,0.0
42,0,1,3,0,2,0,1,6,1,248,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Garcia,9SGZL0XX,36-45,1,0,telephone_may,0.0
40,0,1,1,1,2,0,1,6,1,215,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Laura Martinez,2GTNGBYJ,36-45,1,0,telephone_may,0.0
46,1,1,7,1,0,0,1,6,1,209,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,John Martinez,T5SHILVC,46-60,1,0,telephone_may,0.0
57,3,0,0,0,2,2,1,6,1,205,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Jones,K7HCOSDJ,46-60,1,0,telephone_may,0.0
42,0,1,6,0,2,0,1,6,1,261,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Hernandez,EJL83KW5,36-45,1,0,telephone_may,0.0
41,1,1,0,0,2,0,1,6,1,83,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Davis,807IRRE0,36-45,1,0,telephone_may,0.0
54,4,0,6,0,2,0,1,6,1,106,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Chris Johnson,5O4DJTBS,46-60,1,0,telephone_may,0.0
27,0,2,6,0,0,0,1,6,1,106,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Katie Williams,6LQFONB9,26-35,1,0,telephone_may,0.0
36,0,1,3,0,0,0,1,6,1,108,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no,Michael Brown,9RBLUQED,36-45,1,0,telephone_may,0.0
